Date,Open,High,Low,Close,Volume
06/20/2023,"339.31","342.08","335.86","338.05","26,375,410"
06/16/2023,"351.32","351.47","341.95","342.33","46,551,992"
06/15/2023,"337.48","349.84","337.20","348.10","38,899,078"
06/14/2023,"334.34","339.04","332.81","337.34","26,003,789"
06/13/2023,"334.47","336.98","330.39","334.29","22,951,279"
06/12/2023,"328.58","332.10","325.16","331.85","24,306,750"
06/09/2023,"324.99","329.99","324.41","326.79","22,528,949"
06/08/2023,"323.94","326.64","323.35","325.26","23,277,711"
06/07/2023,"331.65","334.49","322.50","323.38","40,717,129"
06/06/2023,"335.33","335.37","332.17","333.68","20,396,221"
06/05/2023,"335.22","338.56","334.66","335.94","21,307,051"
06/02/2023,"334.25","337.50","332.55","335.40","25,873,770"
06/01/2023,"325.93","333.53","324.72","332.58","26,773,850"
05/31/2023,"332.29","335.94","327.33","328.39","45,950,551"
05/30/2023,"335.23","335.74","330.52","331.21","29,503,070"
05/26/2023,"324.02","333.40","323.88","332.89","36,630,633"
05/25/2023,"323.24","326.90","320.00","325.92","43,301,738"
05/24/2023,"314.73","316.50","312.61","313.85","23,384,891"
05/23/2023,"320.03","322.72","315.25","315.26","30,797,170"
05/22/2023,"318.60","322.59","318.01","321.18","24,115,660"
05/19/2023,"316.74","318.75","316.37","318.34","27,546,699"
05/18/2023,"314.53","319.04","313.72","318.52","27,275,990"
05/17/2023,"312.29","314.43","310.74","314.00","24,315,010"
05/16/2023,"309.83","313.71","309.83","311.74","26,730,350"
05/15/2023,"309.10","309.91","307.59","309.46","16,336,550"
05/12/2023,"310.55","310.65","306.60","308.97","19,774,699"
05/11/2023,"310.10","311.12","306.26","310.11","31,680,180"
05/10/2023,"308.62","313.00","307.67","312.31","30,078,039"
05/09/2023,"308.00","310.04","306.31","307.00","21,340,830"
05/08/2023,"310.13","310.20","306.09","308.65","21,318,609"
05/05/2023,"305.72","311.97","304.27","310.65","28,197,051"
05/04/2023,"306.24","307.76","303.40","305.41","22,519,910"
05/03/2023,"306.62","308.61","304.09","304.40","22,360,750"
05/02/2023,"307.76","309.18","303.91","305.41","26,404,430"
05/01/2023,"306.97","308.60","305.15","305.56","21,294,119"
04/28/2023,"304.01","308.93","303.31","307.26","36,469,609"
04/27/2023,"295.97","305.20","295.25","304.83","46,462,641"
04/26/2023,"296.70","299.57","292.73","295.37","64,599,180"
04/25/2023,"279.51","281.60","275.37","275.42","45,772,238"
04/24/2023,"282.09","284.95","278.72","281.77","26,611,010"
04/21/2023,"285.01","286.27","283.06","285.76","21,676,391"
04/20/2023,"285.25","289.03","285.08","286.11","23,244,359"
04/19/2023,"285.99","289.05","284.54","288.45","17,150,270"
04/18/2023,"291.57","291.76","287.01","288.37","20,161,850"
04/17/2023,"289.93","291.60","286.16","288.80","23,836,221"
04/14/2023,"287.00","288.48","283.69","286.14","20,987,920"
04/13/2023,"283.59","289.90","283.17","289.84","24,222,680"
04/12/2023,"284.79","287.01","281.96","283.49","27,403,430"
04/11/2023,"285.75","285.98","281.64","282.83","27,276,590"
04/10/2023,"289.21","289.60","284.71","289.39","23,102,990"
04/06/2023,"283.21","292.08","282.03","291.60","29,770,330"
04/05/2023,"285.85","287.15","282.92","284.34","22,064,770"
04/04/2023,"287.23","290.45","285.67","287.18","25,824,301"
04/03/2023,"286.52","288.27","283.95","287.23","24,883,340"
03/31/2023,"283.73","289.27","283.00","288.30","32,765,980"
03/30/2023,"284.23","284.46","281.48","284.05","25,053,410"
03/29/2023,"278.96","281.14","278.41","280.51","25,087,029"
03/28/2023,"275.79","276.14","272.05","275.23","21,878,650"
03/27/2023,"280.50","281.46","275.52","276.38","26,840,211"
03/24/2023,"277.24","280.63","275.28","280.57","28,199,961"
03/23/2023,"277.94","281.06","275.20","277.66","36,610,879"
03/22/2023,"273.40","281.04","272.18","272.29","34,873,328"
03/21/2023,"274.88","275.00","269.52","273.78","34,558,699"
03/20/2023,"276.98","277.48","269.85","272.23","43,466,648"
03/17/2023,"278.26","283.33","276.32","279.43","69,527,367"
03/16/2023,"265.21","276.56","263.28","276.20","54,832,141"
03/15/2023,"259.98","266.48","259.21","265.44","46,028,047"
03/14/2023,"256.75","261.07","255.86","260.79","33,620,289"
03/13/2023,"247.40","257.91","245.73","253.92","33,339,719"
03/10/2023,"251.08","252.79","247.60","248.59","28,333,930"
03/09/2023,"255.82","259.56","251.58","252.32","26,653,391"
03/08/2023,"254.04","254.54","250.81","253.70","17,340,221"
03/07/2023,"256.30","257.69","253.39","254.15","21,473,180"
03/06/2023,"256.43","260.12","255.98","256.87","24,109,850"
03/03/2023,"252.19","255.62","251.39","255.29","30,760,141"
03/02/2023,"246.55","251.40","245.61","251.11","24,833,650"
03/01/2023,"250.76","250.93","245.79","246.27","27,565,260"
02/28/2023,"249.07","251.49","248.73","249.42","22,490,949"
02/27/2023,"252.46","252.82","249.39","250.16","21,190,039"
02/24/2023,"249.96","251.00","248.10","249.22","24,990,910"
02/23/2023,"255.56","256.84","250.48","254.77","29,219,100"
02/22/2023,"254.09","254.34","250.34","251.51","22,491,061"
02/21/2023,"254.48","255.49","251.59","252.67","28,397,439"
02/17/2023,"259.39","260.09","256.00","258.06","30,000,061"
02/16/2023,"264.02","266.74","261.90","262.15","29,603,619"
02/15/2023,"268.32","270.73","266.18","269.32","28,962,160"
02/14/2023,"272.67","274.97","269.28","272.17","37,047,922"
02/13/2023,"267.64","274.60","267.15","271.32","44,630,922"
02/10/2023,"261.53","264.09","260.66","263.10","25,818,490"
02/09/2023,"273.80","273.98","262.80","263.62","42,375,102"
02/08/2023,"273.20","276.76","266.21","266.73","54,686,047"
02/07/2023,"260.53","268.78","260.08","267.56","50,841,367"
02/06/2023,"257.44","258.30","254.78","256.77","22,518,000"
02/03/2023,"259.54","264.20","257.10","258.35","29,077,260"
02/02/2023,"258.82","264.69","257.25","264.60","39,940,441"
02/01/2023,"248.00","255.18","245.47","252.75","31,259,910"
01/31/2023,"243.45","247.95","242.95","247.81","26,541,070"
01/30/2023,"244.51","245.60","242.20","242.71","25,867,369"
01/27/2023,"248.99","249.83","246.83","248.16","26,498,939"
01/26/2023,"243.65","248.31","242.00","248.00","33,454,488"
01/25/2023,"234.48","243.30","230.90","240.61","66,526,641"
01/24/2023,"242.50","243.95","240.44","242.04","40,234,441"
01/23/2023,"241.10","245.17","239.65","242.58","31,933,949"
01/20/2023,"234.86","240.74","234.51","240.22","35,389,809"
01/19/2023,"233.78","235.52","230.68","231.93","28,623,029"
01/18/2023,"241.57","242.38","235.52","235.81","30,028,689"
01/17/2023,"237.97","240.91","237.09","240.35","29,831,260"
01/13/2023,"237.00","239.37","234.92","239.23","21,333,270"
01/12/2023,"235.26","239.90","233.56","238.51","27,269,490"
01/11/2023,"231.29","235.95","231.11","235.77","28,669,330"
01/10/2023,"227.76","231.31","227.33","228.85","27,033,881"
01/09/2023,"226.45","231.24","226.41","227.12","27,369,779"
01/06/2023,"223.00","225.76","219.35","224.93","43,613,566"
01/05/2023,"227.20","227.55","221.76","222.31","39,585,621"
01/04/2023,"232.28","232.87","225.96","229.10","50,623,391"
01/03/2023,"243.08","245.75","237.40","239.58","25,740,039"
12/30/2022,"238.21","239.96","236.66","239.82","21,938,471"
12/29/2022,"235.65","241.92","235.65","241.01","19,770,689"
12/28/2022,"236.89","239.72","234.17","234.53","17,457,100"
12/27/2022,"238.70","238.93","235.83","236.96","16,688,650"
12/23/2022,"236.11","238.87","233.94","238.73","21,206,980"
12/22/2022,"241.26","241.99","233.87","238.19","28,651,660"
12/21/2022,"241.69","245.62","240.11","244.43","23,690,609"
12/20/2022,"239.40","242.91","238.42","241.80","25,150,801"
12/19/2022,"244.86","245.21","238.71","240.45","29,696,439"
12/16/2022,"248.55","249.84","243.51","244.69","86,101,992"
12/15/2022,"253.72","254.20","247.34","249.01","35,568,090"
12/14/2022,"257.13","262.59","254.31","257.22","35,410,930"
12/13/2022,"261.69","263.92","253.07","256.92","42,196,879"
12/12/2022,"247.45","252.54","247.17","252.51","30,665,070"
12/09/2022,"244.70","248.31","244.16","245.42","20,609,740"
12/08/2022,"244.84","248.74","243.06","247.40","22,611,760"
12/07/2022,"244.83","246.16","242.21","244.37","20,481,520"
12/06/2022,"250.82","251.86","243.78","245.12","22,463,730"
12/05/2022,"252.01","253.82","248.06","250.20","23,435,289"
12/02/2022,"249.82","256.06","249.69","255.02","21,528,520"
12/01/2022,"253.87","256.12","250.92","254.69","26,041,520"
11/30/2022,"240.57","255.33","239.86","255.14","47,594,238"
11/29/2022,"241.40","242.79","238.21","240.33","17,956,311"
11/28/2022,"246.08","246.65","240.80","241.76","24,810,270"
11/25/2022,"247.31","248.70","246.73","247.49","9,200,772"
11/23/2022,"245.11","248.28","244.27","247.58","19,508,461"
11/22/2022,"243.59","245.31","240.71","245.03","19,665,699"
11/21/2022,"241.43","244.67","241.19","242.05","26,394,699"
11/18/2022,"243.51","243.74","239.03","241.22","27,613,520"
11/17/2022,"237.78","243.25","237.63","241.68","23,123,539"
11/16/2022,"242.79","243.80","240.42","241.73","24,093,270"
11/15/2022,"245.66","247.00","240.03","241.97","31,390,119"
11/14/2022,"241.99","243.91","239.21","241.55","31,123,340"
11/11/2022,"242.99","247.99","241.93","247.11","34,620,246"
11/10/2022,"235.43","243.33","235.00","242.98","46,268,020"
11/09/2022,"227.37","228.63","224.33","224.51","27,852,910"
11/08/2022,"228.70","231.65","225.84","228.87","28,192,551"
11/07/2022,"221.99","228.41","221.28","227.87","33,497,980"
11/04/2022,"217.55","221.59","213.43","221.39","36,789,059"
11/03/2022,"220.09","220.41","213.98","214.25","36,633,922"
11/02/2022,"229.46","231.30","220.04","220.10","38,407,008"
11/01/2022,"234.60","235.74","227.33","228.17","30,592,270"
10/31/2022,"233.76","234.92","231.15","232.13","28,357,270"
10/28/2022,"226.24","236.60","226.05","235.87","40,647,719"
10/27/2022,"231.04","233.69","225.78","226.75","40,424,648"
10/26/2022,"231.17","238.30","230.06","231.32","82,684,852"
10/25/2022,"247.26","251.04","245.83","250.66","34,775,512"
10/24/2022,"243.76","247.84","241.30","247.25","24,911,211"
10/21/2022,"234.74","243.00","234.50","242.12","26,299,730"
10/20/2022,"235.77","241.31","234.87","236.15","21,811,020"
10/19/2022,"237.04","239.61","234.29","236.48","19,985,699"
10/18/2022,"243.24","243.93","235.37","238.50","26,329,590"
10/17/2022,"235.82","238.96","235.14","237.53","28,142,270"
10/14/2022,"235.54","237.24","228.34","228.56","30,198,590"
10/13/2022,"219.85","236.10","219.13","234.24","42,551,820"
10/12/2022,"225.40","227.86","223.96","225.75","21,903,939"
10/11/2022,"227.62","229.06","224.11","225.41","30,473,949"
10/10/2022,"233.05","234.56","226.73","229.25","29,743,609"
10/07/2022,"240.90","241.32","233.17","234.24","37,769,602"
10/06/2022,"247.93","250.34","246.08","246.79","20,239,891"
10/05/2022,"245.99","250.58","244.10","249.20","20,347,141"
10/04/2022,"245.09","250.36","244.98","248.88","34,888,422"
10/03/2022,"235.41","241.61","234.66","240.74","28,880,359"
09/30/2022,"238.29","240.54","232.73","232.90","35,694,832"
09/29/2022,"238.89","239.95","234.41","237.50","27,484,230"
09/28/2022,"236.81","242.33","234.73","241.07","29,029,680"
09/27/2022,"239.98","241.80","234.50","236.41","27,018,730"
09/26/2022,"237.05","241.45","236.90","237.45","27,694,189"
09/23/2022,"239.54","241.13","235.20","237.92","34,176,047"
09/22/2022,"237.87","243.86","237.57","240.98","31,061,160"
09/21/2022,"244.27","247.66","238.90","238.95","28,625,561"
09/20/2022,"242.07","243.51","239.64","242.45","26,660,301"
09/19/2022,"242.47","245.14","240.85","244.52","26,826,930"
09/16/2022,"244.26","245.30","242.06","244.74","39,791,770"
09/15/2022,"249.77","251.40","244.02","245.38","31,530,949"
09/14/2022,"253.53","254.23","249.86","252.22","23,912,949"
09/13/2022,"258.84","260.40","251.59","251.99","33,353,320"
09/12/2022,"265.78","267.45","265.16","266.65","18,747,689"
09/09/2022,"260.50","265.23","260.29","264.46","22,093,189"
09/08/2022,"257.51","260.43","254.79","258.52","20,319,910"
09/07/2022,"254.70","258.83","253.22","258.09","24,126,699"
09/06/2022,"256.20","257.83","251.94","253.25","21,328,240"
09/02/2022,"261.70","264.74","254.47","256.06","22,855,381"
09/01/2022,"258.87","260.89","255.41","260.40","23,263,430"
08/31/2022,"265.39","267.11","261.33","261.47","24,791,830"
08/30/2022,"266.67","267.05","260.66","262.97","22,767,070"
08/29/2022,"265.85","267.40","263.85","265.23","20,338,539"
08/26/2022,"279.08","280.34","267.98","268.09","27,549,311"
08/25/2022,"277.33","279.02","274.52","278.85","16,583,410"
08/24/2022,"275.41","277.23","275.11","275.79","18,137,020"
08/23/2022,"276.44","278.86","275.40","276.44","17,527,410"
08/22/2022,"282.08","282.46","277.22","277.75","25,061,070"
08/19/2022,"288.90","289.25","285.56","286.15","20,570,029"
08/18/2022,"290.19","291.91","289.08","290.17","17,186,189"
08/17/2022,"289.74","293.35","289.47","291.32","18,253,359"
08/16/2022,"291.99","294.04","290.42","292.71","18,102,881"
08/15/2022,"291.00","294.18","290.11","293.47","18,085,650"
08/12/2022,"288.48","291.91","286.94","291.91","22,619,680"
08/11/2022,"290.85","291.21","286.51","287.02","20,065,939"
08/10/2022,"288.17","289.81","286.94","289.16","24,687,850"
08/09/2022,"279.64","283.08","277.61","282.30","23,405,240"
08/08/2022,"284.05","285.92","279.32","280.32","18,757,820"
08/05/2022,"279.15","283.65","278.68","282.91","16,774,609"
08/04/2022,"281.80","283.80","280.17","283.65","18,098,670"
08/03/2022,"276.76","283.50","276.61","282.47","23,518,869"
08/02/2022,"276.00","277.89","272.38","274.82","22,754,180"
08/01/2022,"277.82","281.28","275.84","278.01","21,539,580"
07/29/2022,"277.70","282.00","276.63","280.74","32,152,750"
07/28/2022,"269.75","277.84","267.87","276.41","33,459,328"
07/27/2022,"261.16","270.05","258.85","268.74","45,994,047"
07/26/2022,"259.86","259.88","249.57","251.90","39,347,961"
07/25/2022,"261.00","261.50","256.81","258.83","21,056,000"
07/22/2022,"265.24","265.33","259.07","260.36","21,881,289"
07/21/2022,"259.79","264.89","257.03","264.84","22,404,680"
07/20/2022,"259.90","264.87","258.91","262.27","22,788,279"
07/19/2022,"257.58","259.72","253.68","259.53","25,012,561"
07/18/2022,"259.75","260.84","253.30","254.25","20,975,029"
07/15/2022,"255.72","260.37","254.77","256.72","29,774,051"
07/14/2022,"250.57","255.14","245.94","254.08","25,102,820"
07/13/2022,"250.19","253.55","248.11","252.72","29,497,420"
07/12/2022,"265.88","265.94","252.04","253.67","35,868,449"
07/11/2022,"265.65","266.53","262.18","264.51","19,519,109"
07/08/2022,"264.79","268.10","263.29","267.66","19,658,750"
07/07/2022,"265.12","269.06","265.02","268.40","20,859,869"
07/06/2022,"263.75","267.99","262.40","266.21","23,824,420"
07/05/2022,"256.16","262.98","254.74","262.85","22,971,631"
07/01/2022,"256.39","259.77","254.61","259.58","22,837,689"
06/30/2022,"257.05","259.53","252.90","256.83","31,730,869"
06/29/2022,"257.59","261.97","255.76","260.26","20,069,840"
06/28/2022,"263.98","266.91","256.32","256.48","27,380,250"
06/27/2022,"268.21","268.30","263.28","264.89","24,615,109"
06/24/2022,"261.81","267.98","261.72","267.70","33,923,230"
06/23/2022,"255.57","259.37","253.63","258.86","25,861,449"
06/22/2022,"251.89","257.17","250.37","253.13","25,961,221"
06/21/2022,"250.26","254.75","249.51","253.74","29,928,301"
06/17/2022,"244.70","250.50","244.03","247.65","43,084,781"
06/16/2022,"245.98","247.42","243.02","244.97","33,169,160"
06/15/2022,"248.31","255.30","246.42","251.76","33,111,730"
06/14/2022,"243.86","245.74","241.51","244.49","28,651,490"
06/13/2022,"245.11","249.02","241.53","242.26","46,135,793"
06/10/2022,"260.58","260.58","252.53","252.99","31,445,840"
06/09/2022,"267.78","272.71","264.63","264.79","26,439,730"
06/08/2022,"271.71","273.00","269.61","270.41","17,372,340"
06/07/2022,"266.64","273.13","265.94","272.50","22,860,680"
06/06/2022,"272.06","274.18","267.22","268.75","22,400,340"
06/03/2022,"270.31","273.45","268.41","270.02","28,058,961"
06/02/2022,"264.45","274.65","261.60","274.58","44,008,207"
06/01/2022,"275.20","277.69","270.04","272.42","25,292,170"
05/31/2022,"272.53","274.77","268.93","271.87","37,827,699"
05/27/2022,"268.48","273.34","267.56","273.24","26,910,811"
05/26/2022,"262.27","267.11","261.43","265.90","25,002,109"
05/25/2022,"258.14","264.58","257.13","262.52","28,547,949"
05/24/2022,"257.89","261.33","253.50","259.62","29,043,900"
05/23/2022,"255.49","261.50","253.43","260.65","33,175,379"
05/20/2022,"257.24","258.54","246.44","252.56","39,199,281"
05/19/2022,"253.90","257.67","251.88","253.14","32,692,289"
05/18/2022,"263.00","263.60","252.77","254.08","31,355,990"
05/17/2022,"266.11","268.33","262.46","266.82","28,828,801"
05/16/2022,"259.96","265.82","255.78","261.50","32,550,930"
05/13/2022,"257.35","263.04","255.35","261.12","34,925,090"
05/12/2022,"257.69","259.88","250.02","255.35","51,033,801"
05/11/2022,"265.68","271.36","259.30","260.55","48,975,898"
05/10/2022,"271.69","273.75","265.07","269.50","39,336,422"
05/09/2022,"270.06","272.36","263.32","264.58","47,725,953"
05/06/2022,"274.81","279.25","271.27","274.73","37,780,320"
05/05/2022,"285.54","286.35","274.34","277.35","43,260,391"
05/04/2022,"282.59","290.88","276.73","289.98","33,599,320"
05/03/2022,"283.96","284.13","280.15","281.78","25,978,609"
05/02/2022,"277.71","284.94","276.22","284.47","35,151,113"
04/29/2022,"288.61","289.88","276.50","277.52","37,073,922"
04/28/2022,"285.19","290.98","281.46","289.63","33,646,566"
04/27/2022,"282.10","290.97","279.16","283.22","63,477,688"
04/26/2022,"277.50","278.36","270.00","270.22","46,518,449"
04/25/2022,"273.29","281.11","270.77","280.72","35,678,848"
04/22/2022,"281.68","283.20","273.38","274.03","29,405,801"
04/21/2022,"288.58","293.30","280.06","280.81","29,454,590"
04/20/2022,"289.40","289.70","285.37","286.36","22,906,670"
04/19/2022,"279.38","286.17","278.41","285.30","22,297,721"
04/18/2022,"278.91","282.46","278.34","280.52","20,778,000"
04/14/2022,"288.09","288.31","279.32","279.83","28,221,609"
04/13/2022,"282.73","288.58","281.30","287.62","21,907,180"
04/12/2022,"289.24","290.74","280.49","282.06","30,966,721"
04/11/2022,"291.79","292.61","285.00","285.26","34,569,262"
04/08/2022,"300.44","301.12","296.28","296.97","24,361,920"
04/07/2022,"296.66","303.65","296.35","301.37","31,411,160"
04/06/2022,"305.19","307.00","296.71","299.50","40,110,367"
04/05/2022,"313.27","314.87","309.87","310.88","23,156,721"
04/04/2022,"310.09","315.11","309.71","314.97","24,335,869"
04/01/2022,"309.37","310.13","305.54","309.42","27,110,529"
03/31/2022,"313.90","315.14","307.89","308.31","33,422,070"
03/30/2022,"313.76","315.95","311.58","313.86","28,163,561"
03/29/2022,"313.91","315.82","309.05","315.41","30,393,400"
03/28/2022,"304.33","310.80","304.33","310.70","29,578,189"
03/25/2022,"305.23","305.50","299.29","303.68","22,566,449"
03/24/2022,"299.14","304.20","298.32","304.10","24,484,461"
03/23/2022,"300.51","303.23","297.72","299.49","25,715,381"
03/22/2022,"299.80","305.00","298.77","304.06","27,599,689"
03/21/2022,"298.89","300.14","294.90","299.16","28,351,250"
03/18/2022,"295.37","301.00","292.73","300.43","43,390,633"
03/17/2022,"293.29","295.61","289.37","295.22","30,816,631"
03/16/2022,"289.11","294.57","283.20","294.39","37,826,328"
03/15/2022,"280.35","287.82","278.73","287.15","34,245,090"
03/14/2022,"280.34","285.40","275.82","276.44","30,660,750"
03/11/2022,"287.96","289.51","279.43","280.07","27,209,330"
03/10/2022,"283.02","286.60","280.58","285.59","30,628,010"
03/09/2022,"283.44","289.60","280.78","288.50","35,204,480"
03/08/2022,"277.80","283.96","270.00","275.85","48,159,480"
03/07/2022,"288.53","289.69","278.53","278.91","43,157,180"
03/04/2022,"294.29","295.66","287.17","289.86","32,369,660"
03/03/2022,"302.89","303.13","294.05","295.92","27,314,471"
03/02/2022,"295.36","301.47","293.70","300.19","31,873,010"
03/01/2022,"296.40","299.97","292.15","294.95","31,217,779"
02/28/2022,"294.31","299.14","293.00","298.79","34,627,461"
02/25/2022,"295.14","297.63","291.66","297.31","32,546,721"
02/24/2022,"272.51","295.16","271.52","294.59","56,989,688"
02/23/2022,"290.18","291.70","280.10","280.27","37,811,168"
02/22/2022,"285.00","291.54","284.50","287.72","41,736,121"
02/18/2022,"293.05","293.86","286.31","287.93","34,264,008"
02/17/2022,"296.36","296.80","290.00","290.73","32,461,580"
02/16/2022,"298.37","300.87","293.68","299.50","29,982,119"
02/15/2022,"300.01","300.80","297.02","300.47","27,379,490"
02/14/2022,"293.77","296.76","291.35","295.00","36,359,488"
02/11/2022,"303.19","304.29","294.22","295.04","39,175,621"
02/10/2022,"304.04","309.12","300.70","302.38","45,386,199"
02/09/2022,"309.87","311.93","307.39","311.21","31,284,670"
02/08/2022,"301.25","305.56","299.95","304.56","32,421,189"
02/07/2022,"306.17","307.84","299.90","300.95","28,533,289"
02/04/2022,"300.21","308.80","299.97","305.94","35,096,488"
02/03/2022,"309.49","311.23","299.96","301.25","43,729,969"
02/02/2022,"309.63","315.12","308.88","313.46","36,635,992"
02/01/2022,"310.41","310.63","305.13","308.76","40,950,398"
01/31/2022,"308.95","312.38","306.37","310.98","46,444,539"
01/28/2022,"300.23","308.48","294.45","308.26","49,743,699"
01/27/2022,"302.66","307.30","297.93","299.84","53,481,320"
01/26/2022,"307.99","308.50","293.03","296.71","90,428,852"
01/25/2022,"291.52","294.99","285.17","288.49","72,848,641"
01/24/2022,"292.20","297.11","276.05","296.37","86,035,391"
01/21/2022,"302.69","304.11","295.61","296.03","57,984,398"
01/20/2022,"309.07","311.65","301.14","301.60","35,380,680"
01/19/2022,"306.29","313.91","302.70","303.33","45,933,859"
01/18/2022,"304.07","309.80","301.74","302.65","42,434,113"
01/14/2022,"304.25","310.82","303.75","310.20","39,846,406"
01/13/2022,"320.47","320.88","304.00","304.80","45,365,980"
01/12/2022,"319.67","323.41","317.08","318.27","34,372,219"
01/11/2022,"313.38","316.61","309.89","314.98","29,386,770"
01/10/2022,"309.49","314.72","304.69","314.27","44,289,473"
01/07/2022,"314.15","316.50","310.09","314.04","32,720,020"
01/06/2022,"313.15","318.70","311.49","313.88","39,646,152"
01/05/2022,"325.86","326.07","315.98","316.38","40,054,328"
01/04/2022,"334.83","335.20","326.12","329.01","32,674,311"
01/03/2022,"335.35","338.00","329.78","334.75","28,918,010"
12/31/2021,"338.51","339.36","335.85","336.32","18,000,801"
12/30/2021,"341.91","343.13","338.82","339.32","15,994,470"
12/29/2021,"341.30","344.30","339.68","341.95","15,041,960"
12/28/2021,"343.15","343.81","340.32","341.25","15,661,470"
12/27/2021,"335.46","342.48","335.43","342.45","19,947,029"
12/23/2021,"332.75","336.39","332.73","334.69","19,617,850"
12/22/2021,"328.30","333.61","325.75","333.20","24,831,490"
12/21/2021,"323.29","327.73","319.80","327.29","24,740,600"
12/20/2021,"320.05","322.80","317.57","319.91","28,326,529"
12/17/2021,"320.88","324.92","317.25","323.80","47,983,711"
12/16/2021,"335.71","336.76","323.02","324.90","35,034,832"
12/15/2021,"328.61","335.19","324.50","334.65","35,381,121"
12/14/2021,"333.22","334.64","324.11","328.34","44,438,699"
12/13/2021,"340.68","343.79","339.08","339.40","28,899,430"
12/10/2021,"334.98","343.00","334.79","342.54","38,095,688"
12/09/2021,"334.41","336.49","332.12","333.10","22,214,160"
12/08/2021,"335.31","335.50","330.80","334.97","24,760,990"
12/07/2021,"331.64","335.80","330.10","334.92","31,021,939"
12/06/2021,"323.95","327.45","319.23","326.19","30,032,561"
12/03/2021,"331.99","332.70","318.03","323.01","41,779,281"
12/02/2021,"330.30","333.49","327.80","329.49","30,765,980"
12/01/2021,"335.13","339.28","329.39","330.08","33,401,148"
11/30/2021,"335.32","337.78","328.99","330.59","42,885,609"
11/29/2021,"334.94","339.03","334.74","336.63","28,563,480"
11/26/2021,"334.35","337.93","328.12","329.68","24,217,240"
11/24/2021,"336.28","338.16","333.91","337.91","21,661,311"
11/23/2021,"337.05","339.45","333.56","337.68","30,427,561"
11/22/2021,"344.62","349.67","339.55","339.83","31,031,109"
11/19/2021,"342.64","345.10","342.20","343.11","21,963,400"
11/18/2021,"338.18","342.45","337.12","341.27","22,463,529"
11/17/2021,"338.94","342.19","338.00","339.12","19,053,381"
11/16/2021,"335.68","340.67","335.51","339.51","20,886,830"
11/15/2021,"337.54","337.88","334.03","336.07","16,723,010"
11/12/2021,"333.92","337.23","333.79","336.72","23,831,051"
11/11/2021,"331.25","333.77","330.51","332.43","16,849,840"
11/10/2021,"334.57","334.63","329.92","330.80","25,500,939"
